"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"277","Turkiye","TUR","Population ages 35-39, male (% of male population)","SP.POP.3539.MA.5Y","5.3623192644258","5.3840334964324","5.4002754747705","5.4142311711046","5.4155802770221","5.4136669392032","5.3878013078909","5.3369943855396","5.2292038850464","5.1183021732033","5.0666353278101","5.0578916254106","5.0864538177679","5.1197371605448","5.1544607838636","5.1852109055465","5.1847310561785","5.155358281959","5.1175410725096","5.0708869516682","5.034072741123","5.0280543886587","5.0673353478837","5.1613013665182","5.3100159426727","5.4661955556212","5.5557937188153","5.4929245366387","5.592832597479","5.7851660741156","5.8255214532054","5.9225381540203","6.15009550264","6.1916222956608","6.1309404901378","6.2622850847014","6.4335372311166","6.5956977902553","6.8033697485607","7.0579617663447","7.2582916260893","7.3862646952314","7.4523527094087","7.617920939795","7.7251887557259","7.6645304691417","7.6306344525546","7.6549054949573","7.5633104745106","7.4691220795445","7.5201575792045","7.5784010164451","7.6302756282789","7.672162112174","7.7341907819302","7.7988955926527","7.8334139435734","7.8506814303433","7.8601570008421","7.8522747913058","7.8482720978438","7.8497784981698"
"278","Turkiye","TUR","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","7.4203988827693","7.3686302196942","7.3170559305235","7.265579418083","7.2011460794077","7.1348904823364","7.032264764165","6.9129427268486","6.7550374789769","6.6156998716096","6.5693883505565","6.5922186274341","6.6829183627971","6.8216184049488","7.0205694031025","7.2189306216415","7.2945240135099","7.1562156742818","7.2246789338258","7.4012071791291","7.3893900644685","7.4474018176436","7.6847922497596","7.7129636446143","7.6170408082826","7.7590600790461","7.9491604534951","8.1267438806523","8.3598186388333","8.6471737268282","8.8657167388803","8.9947082833939","9.0444129387418","9.2040066280024","9.2890056121167","9.1729341364054","9.0861505111428","9.0663490992156","8.911744505659","8.7558322139739","8.7710049715628","8.795131551664","8.8127082486872","8.8292348534076","8.8733614685834","8.9161807640861","8.9162744501672","8.8935071828103","8.8630198592622","8.8147109766002","8.7701133567611","8.7279480161784","8.6961686958544","8.6803256790247","8.6810166652945","8.6595107595033","8.6079474506014","8.5152581247651","8.3857862364632","8.2737862648965","8.197663071306","8.1594137721828"
"279","Turkiye","TUR","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","53.708193964737","53.499070713214","53.296418462345","53.169518232893","53.118412380225","53.149832189553","52.945817404368","52.450576074699","52.165569698532","52.22037676988","52.405860106879","52.634625676739","52.864166487095","53.031550647898","53.198216986565","53.479306428777","53.804363137036","54.087723050711","54.407312070692","54.785113457601","55.1557053745","55.495145300406","55.837582209755","56.44949136098","57.063822667432","57.451291439862","57.854382851363","58.268813931822","58.692748224851","59.116009133362","59.541901278441","59.994717754714","60.451259516596","60.899130180239","61.348063277731","61.768130250405","62.145620611716","62.491150493169","62.821813292297","63.156784182602","63.509109860978","63.852045714549","64.204761689176","64.610775453907","65.027463641517","65.396872437335","65.716755740871","66.002856523779","66.280032443024","66.587371186757","66.914101572989","67.241640834788","67.568019283972","67.868038621833","68.130027939919","68.304835868553","68.439622811548","68.511836238319","68.349797576189","68.146881176954","68.106844170965","68.14074261528"
"280","Turkiye","TUR","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","53.612428199231","53.378359779642","53.13378877165","52.977438877494","52.948034275876","53.019069070948","52.846489887442","52.406971849548","52.275121810515","52.518203856068","52.85904484682","53.145716725023","53.320905123013","53.401572254498","53.462445092614","53.622297152492","53.853775822307","54.080301610674","54.37184160074","54.767327846566","55.124048827178","55.406291347473","55.711409018288","56.29001889565","56.8744661442","57.24702709755","57.638894241634","58.044523169417","58.461512577506","58.879127545485","59.299997925507","59.747929697133","60.201281219056","60.646773065076","61.091124263667","61.505210913876","61.875560282915","62.211768771828","62.531462501968","62.853882371988","63.19199781596","63.519993866637","63.856299164057","64.243457295449","64.639746066393","64.989135886915","65.290443556438","65.558000277099","65.816495258142","66.10616895351","66.414785913757","66.720939571077","67.024644690086","67.300863028871","67.536237255866","67.683505522317","67.791230918597","67.827789444333","67.618630798001","67.361798676423","67.265395639723","67.252439330728"
"281","Turkiye","TUR","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","11.463633687457","11.622708949537","11.5106834576","11.703006085617","12.059462805616","12.128197829375","12.198355646659","12.440628099456","12.277530032923","11.977124769173","12.154151595659","12.338476585733","12.466673246857","12.727640946389","13.118513921981","13.378161409353","13.265360470945","12.926061330648","12.866298965427","12.839396514794","12.631913753895","12.491058363273","12.431528809166","12.168203112701","11.900526466297","11.856643444608","11.822770074772","11.778255229558","11.714922923285","11.674807803439","11.638731719681","11.560735180282","11.463814327729","11.358097032702","11.219203875601","11.078351443451","10.939908974367","10.802278909176","10.670556393994","10.53909921534","10.392956682344","10.235288565027","10.081665182711","9.9420510926661","9.8248389478075","9.7384658546872","9.6915603968139","9.6722419757049","9.646821099343","9.5791575294576","9.4596543126332","9.3184593291134","9.1100228133132","8.809612936842","8.4970794697034","8.242627381727","8.0288020473812","7.8902915115496","7.8581600216613","7.849610398541","7.8279380640146","7.7934803198022"
"282","Turkiye","TUR","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","42.117270995072","42.2683123505","42.421453288318","42.489128542403","42.470496266907","42.366037821786","42.524223501323","42.998492164903","43.260672502653","43.179112141902","42.962954886738","42.695049703924","42.422563568866","42.217239024481","42.016816842162","41.708627095615","41.392632877655","41.146916941464","40.856548130878","40.496405248406","40.149966650464","39.840576239182","39.522044737724","38.929504646276","38.326114597939","37.940908933357","37.530446544205","37.09922521694","36.650885331651","36.196046902261","35.730913154597","35.229928787481","34.71793302967","34.211307531233","33.702136734291","33.218812737394","32.775710916544","32.362911261971","31.962017026566","31.554318178275","31.124165537121","30.698967022208","30.256667196429","29.753084791321","29.237040012127","28.767239109916","28.345920472529","27.955043524255","27.570897326332","27.159486447462","26.725774022925","26.280699935047","25.824500352622","25.376274136646","24.951630556831","24.608937765922","24.321112397353","24.128434477809","24.036282058135","23.902288554697","23.711060361582","23.480514604687"
"283","Turkiye","TUR","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","41.404283219731","41.601079861238","41.813524564279","41.931109627944","41.912705515018","41.794414965246","41.966067424427","42.445995166843","42.622567529883","42.420934174218","42.107450709141","41.796208622691","41.559820204774","41.427408379277","41.321821625134","41.124813187773","40.895537710889","40.702992108384","40.437504357846","40.059398395017","39.709727484521","39.424597031385","39.116523243072","38.534707783201","37.938725685956","37.546296974195","37.125713229659","36.682594109888","36.220525933802","35.750845792728","35.270965342791","34.755374810026","34.227243292712","33.70418937602","33.18094824545","32.683840821148","32.227060048471","31.801935751237","31.389771566374","30.972750890973","30.53542082777","30.104703058984","29.658558705443","29.153661819497","28.638667631077","28.170105652388","27.749351648942","27.358754159406","26.974641748948","26.5638962344","26.132459207094","25.690828291222","25.240221252172","24.800770429207","24.388024092715","24.055767450546","23.774316084112","23.583514604195","23.489791052389","23.355189815165","23.163185839341","22.931836044132"
"284","Turkiye","TUR","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","","","","","10.2","","","","","7.5","","","","","5.9","","","","","4.6","","","","","","","",""
"285","Turkiye","TUR","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","","","","","1.9","","","","","1.6","","","","","1.6","","","","","1.9","","","","","","","",""
"286","Turkiye","TUR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","47.939","48.771","49.671","50.445","50.948","51.516","51.984","52.626","53.043","53.598","54.136","54.623","55.256","55.631","56.121","56.558","57.003","57.681","58.233","58.771","59.399","59.916","60.53","61.019","61.499","62.008","62.522","63.01","63.467","63.893","64.356","64.797","65.057","65.461","65.822","66.082","66.679","67.141","67.683","67.534","68.582","68.957","69.318","69.624","69.996","70.278","70.624","70.987","71.248","71.57","71.927","71.779","72.517","73.162","73.468","73.498","73.448","73.985","74.417","74.68","72.772",""
